,1
589,0.729367552
590,0.612548557
591,0.479672309
592,0.340669806
593,0.554816384
594,0.452363237
595,0.600802072
596,0.321190458
597,0.351974191
598,0.280790722
599,0.639188667
600,0.452605761
601,0.557363631
602,0.452849591
603,0.640295869
604,0.431690694
605,0.579694907
606,0.59032109
607,0.395654302
608,0.595517533
609,0.542941124
610,0.440416871
611,0.289168066
612,0.377053405
613,0.501565759
614,0.36638942
615,0.528445667
616,0.5524953
617,0.305802247
618,0.595136254
619,0.620893434
620,0.568740185
621,0.477149728
622,0.482595023
623,0.445838031
624,0.579582159
625,0.627138519
626,0.475086727
627,0.648227932
628,0.274659818
629,0.435985351
630,0.530097297
631,0.592533857
632,0.453743808
633,0.556540918
634,0.538979021
635,0.51713153
636,0.515418832
637,0.477675855
638,0.525314717
639,0.702806364
640,0.304224065
641,0.701279112
642,0.384904071
643,0.594539672
644,0.550090783
645,0.251621106
646,0.490596391
647,0.587139139
648,0.383989464
649,0.601119887
650,0.363908663
651,0.12245798
652,0.635664877
653,0.397800756
654,0.535949314
655,0.737160566
656,0.317293287
657,0.403060631
658,0.59129037
659,0.361717786
660,0.559110555
661,0.599081354
662,0.195475681
663,0.579241881
664,0.3134688
665,0.342976249
666,0.259169926
667,0.409849728
668,0.403728728
669,0.430347194
670,0.45120086
671,0.232555669
672,0.153334095
673,0.414399261
674,0.380927357
675,0.667703942
676,0.581511101
677,0.488046924
678,0.474609821
679,0.250512423
680,0.517272655
681,0.482898539
682,0.358886766
683,0.683453334
684,0.628651085
685,0.412393893
686,0.508204092
687,0.332427939
688,0.54127678
689,0.555226707
690,0.682337108
691,0.33648026
692,0.521804133
693,0.343341071
694,0.430902281
695,0.47923116
696,0.348801015
697,0.609983713
698,0.327706227
699,0.564660153
700,0.578423175
701,0.462429931
702,0.558432717
703,0.315359929
704,0.422297775
705,0.624218875
706,0.613582623
707,0.486645749
708,0.361049921
709,0.48105175
710,0.625444682
711,0.648375841
712,0.693286356
713,0.587188849
714,0.378081356
715,0.630573808
716,0.304165398
717,0.477003236
718,0.377976092
719,0.489417701
720,0.663349003
721,0.620538702
722,0.65085173
723,0.524358815
724,0.49813635
725,0.520364051
726,0.533178317
727,0.1799467
728,0.601470108
729,0.626177382
730,0.406743198
731,0.400687637
732,0.325776993
733,0.238553331
734,0.38942823
735,0.467809526
736,0.504162745
737,0.355784585
738,0.308873975
739,0.505856735
740,0.515416822
741,0.434532253
742,0.641455688
743,0.603843308
744,0.63670981
745,0.378515832
746,0.287466881
747,0.571920814
748,0.620521541
749,0.439213213
750,0.516355015
751,0.379482709
752,0.467116359
753,0.631850424
754,0.327947816
755,0.394837577
756,0.526358784
757,0.58940185
758,0.289264681
759,0.520222439
760,0.542812777
761,0.512998711
762,0.413030503
763,0.468563997
764,0.301378826
765,0.445040525
766,0.483901256
767,0.308865862
768,0.392104847
769,0.517761393
770,0.371133384
771,0.445339965
772,0.440514314
773,0.739261846
774,0.43729784
775,0.547302356
776,0.514939074
777,0.454305523
778,0.348171724
779,0.6353345
780,0.364894924
781,0.466993727
782,0.499432767
783,0.642894476
784,0.571349137
785,0.556103948
786,0.451643425
787,0.563804911
788,0.403845788
789,0.666045683
790,0.585703658
791,0.547697543
792,0.348938821
793,0.428063612
794,0.326865805
795,0.641557952
796,0.663715466
797,0.63764452
798,0.452512195
799,0.702222276
800,0.382733056
801,0.282587731
802,0.245325991
803,0.456366498
804,0.649911386
805,0.298063336
806,0.617524383
807,0.584406362
808,0.441919534
809,0.464380526
810,0.409202607
811,0.469148497
812,0.410562745
813,0.557503558
814,0.619648951
815,0.689785481
816,0.479737805
817,0.509704234
818,0.52277796
819,0.660175548
820,0.5667946
821,0.495181844
822,0.500691878
823,0.512166958
824,0.575313378
825,0.468431291
826,0.578727132
827,0.465296221
828,0.499458892
829,0.586811156
830,0.503279774
831,0.592330916
832,0.456178107
833,0.581207379
834,0.398036212
835,0.44245326
836,0.512255191
837,0.532077062
838,0.506424734
839,0.345304909
840,0.316999456
841,0.572679035
842,0.58369733
843,0.47879537
844,0.440053929
845,0.356549341
846,0.376734968
847,0.48725794
848,0.564003688
849,0.499465012
850,0.409004178
851,0.664361625
852,0.495921278
853,0.324148201
854,0.4219861
855,0.403448994
856,0.598597263
857,0.67159108
858,0.333220125
859,0.614211782
860,0.2877789
861,0.585962479
862,0.559711023
863,0.362583286
864,0.680423009
865,0.522600307
866,0.63142916
867,0.672785208
868,0.651929536
869,0.405983103
870,0.450267477
871,0.570826793
872,0.43541706
873,0.584943886
874,0.549983804
875,0.531982109
876,0.689185902
877,0.673773254
878,0.542408976
879,0.228143206
880,0.521544276
881,0.455796368
882,0.3854247
883,0.584334387
884,0.480341467
885,0.54806843
886,0.475349746
887,0.515321826
888,0.457338469
889,0.264153141
890,0.67646407
891,0.525552608
892,0.374512723
893,0.584335956
894,0.54501959
895,0.524136377
896,0.504796762
897,0.566675443
898,0.593518253
899,0.642333062
900,0.255931104
901,0.519786244
902,0.591663539
903,0.354635262
904,0.591594938
905,0.59375773
906,0.517561059
907,0.292484375
908,0.451587384
909,0.552959601
910,0.358893163
911,0.463829251
912,0.404122274
913,0.565098012
914,0.523447244
915,0.438686565
916,0.538312605
917,0.363772486
918,0.665816802
919,0.529984504
920,0.540116665
921,0.595366496
922,0.422165763
923,0.386491786
924,0.316267278
925,0.321341642
926,0.414044471
927,0.453390927
928,0.588401148
929,0.285784263
930,0.19006617
931,0.500841363
932,0.484353948
933,0.318689579
934,0.450731494
935,0.48846847
936,0.297369305
937,0.642773549
938,0.413816857
939,0.195497592
940,0.294356598
941,0.447991553
942,0.500097161
943,0.388034395
944,0.529344479
945,0.369984637
946,0.560511919
947,0.643067465
948,0.257368319
949,0.573374169
950,0.588951908
951,0.653354493
952,0.43523958
953,0.639611271
954,0.402755729
955,0.354505086
956,0.380677086
957,0.492915751
958,0.462322037
959,0.644848877
960,0.544270911
961,0.648272911
962,0.594207449
963,0.389053079
964,0.559481036
965,0.621231404
966,0.613690604
967,0.573316424
968,0.556212337
969,0.502649342
970,0.564896623
971,0.39506922
972,0.309447822
973,0.514771299
974,0.33503373
975,0.216769687
976,0.594607891
977,0.536233358
978,0.397770886
979,0.612187956
980,0.469784825
981,0.391173074
982,0.50763749
983,0.393996687
984,0.449271463
985,0.599018579
986,0.47601702
987,0.581487479
988,0.413000121
989,0.404845911
990,0.45502784
991,0.590191463
992,0.602625732
993,0.440490542
994,0.530358518
995,0.572411892
996,0.540891107
997,0.511932356
998,0.608785556
999,0.435478816
1000,0.486057971
1001,0.439455548
1002,0.60682921
1003,0.26365603
1004,0.663852051
1005,0.395229901
1006,0.578346089
1007,0.474992065
1008,0.284661937
1009,0.390867225
1010,0.538390287
1011,0.55084827
1012,0.47614815
1013,0.216725755
1014,0.44598439
1015,0.587610729
1016,0.388638123
1017,0.508922005
1018,0.51128301
1019,0.3413236
1020,0.478090453
1021,0.442749433
1022,0.647540496
1023,0.283619515
1024,0.386551244
1025,0.311215163
1026,0.590604384
1027,0.527833106
1028,0.454725816
1029,0.406020879
1030,0.477561584
1031,0.200882885
1032,0.326761403
1033,0.678987411
1034,0.558361488
1035,0.381339664
1036,0.383105526
1037,0.507375763
1038,0.478805707
1039,0.55456035
1040,0.592342326
1041,0.507069353
1042,0.494037103
1043,0.599367299
1044,0.54482105
1045,0.45784537
1046,0.317689989
1047,0.272094659
1048,0.624487014
1049,0.462876591
1050,0.424275928
1051,0.626959621
1052,0.366702038
1053,0.316325488
1054,0.232392378
1055,0.378928111
1056,0.532917368
1057,0.540800429
1058,0.572722094
1059,0.498107227
1060,0.461373185
1061,0.536877545
1062,0.342386423
1063,0.496723812
1064,0.459400195
1065,0.649415374
1066,0.591792659
1067,0.199051211
1068,0.576516781
1069,0.231622374
1070,0.594351041
1071,0.575101281
1072,0.219133089
1073,0.461083253
1074,0.669827229
1075,0.290581589
1076,0.323737502
1077,0.593051473
1078,0.530865223
1079,0.303266587
1080,0.415461143
1081,0.544200715
1082,0.567264175
1083,0.4739487
1084,0.433782283
1085,0.471076457
1086,0.692925129
1087,0.478376209
1088,0.607741498
1089,0.472396976
1090,0.555337065
1091,0.344497554
1092,0.654780136
1093,0.371338344
1094,0.704466074
1095,0.446342356
1096,0.366720982
1097,0.432701722
1098,0.297572026
1099,0.527434376
1100,0.532476413
1101,0.597598198
1102,0.513196606
1103,0.49197145
1104,0.183898372
1105,0.559323498
1106,0.527037361
1107,0.590067874
1108,0.204440772
1109,0.411386106
1110,0.441873174
1111,0.388453144
1112,0.591652666
1113,0.505898847
1114,0.421083126
1115,0.346665918
1116,0.540880176
1117,0.534602346
1118,0.499490942
1119,0.387797958
1120,0.669265377
1121,0.472657204
1122,0.557589988
1123,0.354365888
1124,0.613681895
1125,0.463991749
1126,0.228326664
1127,0.291458431
1128,0.313320112
1129,0.364407068
1130,0.441988942
1131,0.564532497
1132,0.305926144
1133,0.549004866
1134,0.499962043
1135,0.629528367
1136,0.614020314
1137,0.598718369
1138,0.522788064
1139,0.489410608
1140,0.608149698
1141,0.346536405
1142,0.411707206
1143,0.479887876
1144,0.642362962
1145,0.476702318
1146,0.455363034
1147,0.675902226
1148,0.570530805
1149,0.344217831
1150,0.45264506
1151,0.324876306
1152,0.230473503
1153,0.542567685
1154,0.355594393
1155,0.662292491
1156,0.516361413
1157,0.641606903
1158,0.476454252
1159,0.360492361
1160,0.383288007
1161,0.515907128
1162,0.500760378
1163,0.564858981
1164,0.580206612
1165,0.502037234
1166,0.674472644
1167,0.594453027
1168,0.569028422
1169,0.33721208
1170,0.548368775
1171,0.262457111
1172,0.578398908
1173,0.545147671
1174,0.28335867
1175,0.582966214
1176,0.497626106
1177,0.387740079
1178,0.470529341
1179,0.422767711
1180,0.601690628
1181,0.645583784
1182,0.474168125
1183,0.483656326
1184,0.47058353
1185,0.422177041
1186,0.487247208
1187,0.623303006
1188,0.50675736
1189,0.387993771
1190,0.384022304
1191,0.433540189
1192,0.557565493
1193,0.59291975
1194,0.387567332
1195,0.397400244
1196,0.636935374
1197,0.6067552
1198,0.678949517
1199,0.590002949
1200,0.500620243
1201,0.625862817
1202,0.571908848
1203,0.346215975
1204,0.258001822
1205,0.656822548
1206,0.454730869
1207,0.672407083
1208,0.673009903
1209,0.275541894
1210,0.638773574
1211,0.351616899
1212,0.55648421
1213,0.25694745
1214,0.640445579
1215,0.534463962
1216,0.684703664
1217,0.558230369
1218,0.573605941
1219,0.599003256
1220,0.22818925
1221,0.582364358
1222,0.277036973
1223,0.547229811
1224,0.231352329
1225,0.47575017
1226,0.519269104
1227,0.689073262
1228,0.621762327
1229,0.59608235
1230,0.542447572
1231,0.416916984
1232,0.621603611
1233,0.213921736
1234,0.59551343
1235,0.501780905
1236,0.205000652
1237,0.624827707
1238,0.525288034
1239,0.588539047
1240,0.448888178
1241,0.280192614
1242,0.598853202
1243,0.493716322
1244,0.642029335
1245,0.498994304
1246,0.540136195
1247,0.30909593
1248,0.231646591
1249,0.582726947
1250,0.395128588
1251,0.648743683
1252,0.556096977
1253,0.219231502
1254,0.646559638
1255,0.299435677
1256,0.452737739
1257,0.376573266
1258,0.512316799
1259,0.645821304
1260,0.630817187
1261,0.554676198
1262,0.470637254
1263,0.381383128
1264,0.399156724
1265,0.632200845
1266,0.463843183
1267,0.499645164
1268,0.362466616
1269,0.370331531
1270,0.453996541
1271,0.336876862
1272,0.470602963
1273,0.397400385
1274,0.564897209
1275,0.463932854
1276,0.558080421
1277,0.517697662
1278,0.547920413
1279,0.591119255
1280,0.398147027
1281,0.637801193
1282,0.363766194
1283,0.462825174
1284,0.593131456
1285,0.38644355
1286,0.570768276
1287,0.586562396
1288,0.598013393
1289,0.33203629
1290,0.640230963
1291,0.601619355
1292,0.3407328
1293,0.643758064
1294,0.275413431
1295,0.393375577
1296,0.401881569
1297,0.520408112
1298,0.383733945
1299,0.506916646
1300,0.4802867
1301,0.591938449
1302,0.590233991
1303,0.450910757
1304,0.576916038
1305,0.616897908
1306,0.652864966
1307,0.430716412
1308,0.56516111
1309,0.613335454
1310,0.59042578
1311,0.354407473
1312,0.653008613
1313,0.622443069
1314,0.583961355
1315,0.502831911
1316,0.406435024
1317,0.342297167
1318,0.683974962
1319,0.393381594
1320,0.318947204
1321,0.469802549
1322,0.402127672
1323,0.444827487
1324,0.609625118
1325,0.281378651
1326,0.335600888
1327,0.618820117
1328,0.604530516
1329,0.273172773
1330,0.555895885
1331,0.481474824
1332,0.282673544
1333,0.28615636
1334,0.323286354
1335,0.464407297
1336,0.663602504
1337,0.333817582
1338,0.476959716
1339,0.452791286
1340,0.471037793
1341,0.416313605
1342,0.484942614
1343,0.590638732
1344,0.650439133
1345,0.535230261
1346,0.262412868
1347,0.534783369
1348,0.478557604
1349,0.53282361
1350,0.528088892
1351,0.54591258
1352,0.553485445
1353,0.446810188
1354,0.668323365
1355,0.627133687
1356,0.668561152
1357,0.594461846
1358,0.580062088
1359,0.567722645
1360,0.381517956
1361,0.650626633
1362,0.378807809
1363,0.344624707
1364,0.661355403
1365,0.72228075
1366,0.666746964
1367,0.54827733
1368,0.611465857
1369,0.501464026
1370,0.563091233
1371,0.576133017
1372,0.497970476
1373,0.551519469
1374,0.374142928
1375,0.516006177
1376,0.436159161
1377,0.315666991
1378,0.503259249
1379,0.398344899
1380,0.494435782
1381,0.609495312
1382,0.654615425
1383,0.664747552
1384,0.393751628
1385,0.422990539
1386,0.447868798
1387,0.683415033
1388,0.566515308
1389,0.521333721
1390,0.691903774
1391,0.421733695
1392,0.60237997
1393,0.37878763
1394,0.436770715
1395,0.614282199
1396,0.214745834
1397,0.436712522
1398,0.590326172
1399,0.176138378
1400,0.19411757
1401,0.337754436
1402,0.586222375
1403,0.624503898
1404,0.402556952
1405,0.580965031
1406,0.268664132
1407,0.637563798
1408,0.481588351
1409,0.523846706
1410,0.642035563
1411,0.388774504
1412,0.356422613
1413,0.697321266
1414,0.210170348
1415,0.651446719
1416,0.546871324
1417,0.237828494
1418,0.380503364
1419,0.407932343
1420,0.621609696
1421,0.5420517
1422,0.675811832
1423,0.509714688
1424,0.624174221
1425,0.605063453
1426,0.585937259
1427,0.403740446
1428,0.531497485
1429,0.29669475
1430,0.596518744
1431,0.667158098
1432,0.651637867
1433,0.436847647
1434,0.514866235
1435,0.598158914
1436,0.450119524
1437,0.244639995
1438,0.637680207
1439,0.275951088
1440,0.493056319
1441,0.473120744
1442,0.610681808
1443,0.663229031
1444,0.581588806
1445,0.313344542
1446,0.536960617
1447,0.624005704
1448,0.705197105
1449,0.48595858
1450,0.212985769
1451,0.614700616
1452,0.418233216
1453,0.376353118
1454,0.676201714
1455,0.571773712
1456,0.697259664
1457,0.635676092
1458,0.312337236
1459,0.588713507
1460,0.581449367
1461,0.455939472
1462,0.541457735
1463,0.551092443
1464,0.428053523
1465,0.329478007
1466,0.625617262
1467,0.375116396
1468,0.406458893
1469,0.309478682
1470,0.458730096
1471,0.5519443
1472,0.311381396
1473,0.658975586
1474,0.52444352
1475,0.344806247
1476,0.460236036
1477,0.375525853
1478,0.447181154
1479,0.522223735
1480,0.537141356
1481,0.312035236
1482,0.311001164
1483,0.537678906
1484,0.643909608
1485,0.418795094
1486,0.49791158
1487,0.651267266
1488,0.642243261
1489,0.712795974
1490,0.534206958
1491,0.374654144
1492,0.520980905
1493,0.581621828
1494,0.504110947
1495,0.275460826
1496,0.621333498
1497,0.567477657
1498,0.519859115
1499,0.496014171
1500,0.277309743
1501,0.238433682
1502,0.39184308
1503,0.555373264
1504,0.198611286
1505,0.249251463
1506,0.327710999
1507,0.313773481
1508,0.30219416
1509,0.422187194
1510,0.181107796
1511,0.410629205
1512,0.383525809
1513,0.215773478
1514,0.232672634
1515,0.549407472
1516,0.42805639
1517,0.28474406
1518,0.429597576
1519,0.401839852
1520,0.221048158
1521,0.450874699
1522,0.442345948
1523,0.453300837
1524,0.447080655
1525,0.308533184
1526,0.228146166
1527,0.145151455
1528,0.228720644
1529,0.504040111
1530,0.430631287
1531,0.468113804
1532,0.207834205
1533,0.340421
1534,0.333454374
1535,0.260679452
1536,0.297432154
1537,0.307533301
1538,0.339580421
1539,0.31704007
1540,0.242481878
1541,0.374105198
1542,0.329323104
1543,0.29607939
1544,0.184067203
1545,0.368329394
1546,0.506211577
1547,0.177777144
1548,0.364313359
1549,0.366948736
1550,0.410109797
1551,0.233817995
1552,0.485927151
1553,0.289297417
1554,0.349081342
1555,0.205193034
1556,0.376242929
1557,0.443351056
1558,0.286046832
1559,0.662640665
1560,0.319641863
1561,0.493181716
1562,0.339080687
1563,0.282626869
1564,0.440478278
1565,0.375458972
1566,0.351733603
1567,0.539738468
1568,0.358866707
1569,0.457916477
1570,0.164347027
1571,0.327996166
1572,0.2949921
1573,0.185491493
1574,0.514098185
1575,0.301049502
1576,0.185686089
1577,0.501343266
1578,0.35408815
1579,0.286365206
1580,0.449743204
1581,0.35064963
1582,0.174347247
1583,0.321717404
1584,0.445832298
1585,0.322608573
1586,0.301104722
1587,0.264829387
1588,0.39050695
1589,0.276292599
1590,0.279304172
1591,0.181104303
1592,0.266745717
1593,0.317225447
1594,0.243703867
1595,0.649977952
1596,0.419846394
1597,0.42374174
1598,0.430203783
1599,0.371890942
1600,0.259940218
1601,0.418445655
1602,0.446268221
1603,0.455167737
1604,0.257203075
1605,0.24641143
1606,0.512110801
1607,0.271858647
1608,0.203149871
1609,0.51686124
1610,0.210897487
1611,0.310837769
1612,0.511825348
1613,0.270429792
1614,0.277526867
1615,0.361969213
1616,0.167601076
1617,0.261593355
1618,0.263010656
1619,0.233671452
1620,0.33817349
1621,0.309473291
1622,0.271692925
1623,0.199347829
1624,0.285769645
1625,0.256033883
1626,0.457463993
1627,0.211345114
1628,0.390470608
1629,0.352889989
1630,0.213079914
1631,0.303209268
1632,0.287780139
1633,0.291295985
1634,0.319411358
1635,0.326275098
1636,0.324037833
1637,0.346161669
1638,0.242276364
1639,0.292945908
1640,0.323315705
1641,0.380351237
1642,0.315449349
1643,0.307952683
1644,0.270566902
1645,0.438436514
1646,0.26564084
1647,0.418188344
1648,0.333413409
1649,0.321481101
1650,0.20143023
1651,0.2022375
1652,0.221936504
1653,0.43888172
1654,0.54234302
1655,0.255765932
1656,0.411807761
1657,0.57734785
1658,0.556386581
1659,0.276073621
1660,0.486502552
1661,0.284493833
1662,0.50036258
1663,0.228747607
1664,0.519883161
1665,0.317035707
